date,type,amount,category,description
2024-11-04 16:00:00,refund,421.31,transport,Transaction 7408
2024-11-04 17:00:00,withdrawal,436.41,entertainment,Transaction 7409
2024-11-04 18:00:00,withdrawal,58.23,groceries,Transaction 7410
2024-11-04 19:00:00,purchase,356.12,groceries,Transaction 7411
2024-11-04 20:00:00,purchase,103.7,utilities,Transaction 7412
2024-11-04 21:00:00,refund,367.01,utilities,Transaction 7413
2024-11-04 22:00:00,withdrawal,368.06,transport,Transaction 7414
2024-11-04 23:00:00,purchase,404.98,utilities,Transaction 7415
2024-11-05 00:00:00,purchase,367.48,entertainment,Transaction 7416
2024-11-05 01:00:00,purchase,327.36,transport,Transaction 7417
2024-11-05 02:00:00,refund,29.29,utilities,Transaction 7418
2024-11-05 03:00:00,refund,181.25,entertainment,Transaction 7419
2024-11-05 04:00:00,refund,392.16,groceries,Transaction 7420
2024-11-05 05:00:00,withdrawal,49.06,entertainment,Transaction 7421
2024-11-05 06:00:00,purchase,6.14,utilities,Transaction 7422
2024-11-05 07:00:00,withdrawal,330.67,utilities,Transaction 7423
2024-11-05 08:00:00,refund,144.19,groceries,Transaction 7424
2024-11-05 09:00:00,withdrawal,113.69,groceries,Transaction 7425
2024-11-05 10:00:00,purchase,5.14,utilities,Transaction 7426
2024-11-05 11:00:00,purchase,162.38,groceries,Transaction 7427
2024-11-05 12:00:00,withdrawal,243.25,groceries,Transaction 7428
2024-11-05 13:00:00,purchase,481.52,groceries,Transaction 7429
2024-11-05 14:00:00,refund,47.45,groceries,Transaction 7430
2024-11-05 15:00:00,refund,91.28,transport,Transaction 7431
2024-11-05 16:00:00,refund,18.88,groceries,Transaction 7432
2024-11-05 17:00:00,refund,265.51,transport,Transaction 7433
2024-11-05 18:00:00,purchase,378.74,transport,Transaction 7434
2024-11-05 19:00:00,refund,209.72,transport,Transaction 7435
2024-11-05 20:00:00,purchase,312.36,healthcare,Transaction 7436
2024-11-05 21:00:00,purchase,372.78,healthcare,Transaction 7437
2024-11-05 22:00:00,refund,97.52,groceries,Transaction 7438
2024-11-05 23:00:00,purchase,392.61,groceries,Transaction 7439
2024-11-06 00:00:00,withdrawal,166.8,utilities,Transaction 7440
2024-11-06 01:00:00,withdrawal,142.65,groceries,Transaction 7441
2024-11-06 02:00:00,purchase,283.76,entertainment,Transaction 7442
2024-11-06 03:00:00,withdrawal,260.0,entertainment,Transaction 7443
2024-11-06 04:00:00,purchase,159.68,healthcare,Transaction 7444
2024-11-06 05:00:00,purchase,17.75,entertainment,Transaction 7445
2024-11-06 06:00:00,refund,137.06,healthcare,Transaction 7446
2024-11-06 07:00:00,purchase,242.52,groceries,Transaction 7447
2024-11-06 08:00:00,refund,355.2,utilities,Transaction 7448
2024-11-06 09:00:00,purchase,183.46,healthcare,Transaction 7449
2024-11-06 10:00:00,refund,319.19,groceries,Transaction 7450
2024-11-06 11:00:00,purchase,226.87,groceries,Transaction 7451
2024-11-06 12:00:00,purchase,158.06,transport,Transaction 7452
2024-11-06 13:00:00,purchase,399.32,groceries,Transaction 7453
2024-11-06 14:00:00,purchase,367.2,groceries,Transaction 7454
2024-11-06 15:00:00,withdrawal,221.47,entertainment,Transaction 7455
2024-11-06 16:00:00,withdrawal,213.65,entertainment,Transaction 7456
2024-11-06 17:00:00,refund,425.48,groceries,Transaction 7457
2024-11-06 18:00:00,purchase,246.72,transport,Transaction 7458
2024-11-06 19:00:00,refund,118.53,transport,Transaction 7459
2024-11-06 20:00:00,withdrawal,380.35,groceries,Transaction 7460
2024-11-06 21:00:00,refund,402.11,groceries,Transaction 7461
2024-11-06 22:00:00,refund,278.25,healthcare,Transaction 7462
2024-11-06 23:00:00,refund,258.07,transport,Transaction 7463
2024-11-07 00:00:00,refund,64.38,utilities,Transaction 7464
2024-11-07 01:00:00,purchase,51.79,utilities,Transaction 7465
2024-11-07 02:00:00,refund,399.23,groceries,Transaction 7466
2024-11-07 03:00:00,refund,467.17,healthcare,Transaction 7467
2024-11-07 04:00:00,refund,374.05,healthcare,Transaction 7468
2024-11-07 05:00:00,withdrawal,313.01,utilities,Transaction 7469
2024-11-07 06:00:00,purchase,410.17,healthcare,Transaction 7470
2024-11-07 07:00:00,withdrawal,12.63,entertainment,Transaction 7471
2024-11-07 08:00:00,withdrawal,68.42,healthcare,Transaction 7472
2024-11-07 09:00:00,refund,141.97,entertainment,Transaction 7473
2024-11-07 10:00:00,withdrawal,55.76,entertainment,Transaction 7474
2024-11-07 11:00:00,withdrawal,179.44,transport,Transaction 7475
2024-11-07 12:00:00,refund,478.35,entertainment,Transaction 7476
2024-11-07 13:00:00,refund,240.87,healthcare,Transaction 7477
2024-11-07 14:00:00,refund,447.3,transport,Transaction 7478
2024-11-07 15:00:00,refund,76.92,transport,Transaction 7479
2024-11-07 16:00:00,withdrawal,208.47,utilities,Transaction 7480
2024-11-07 17:00:00,refund,298.33,healthcare,Transaction 7481
2024-11-07 18:00:00,purchase,64.15,groceries,Transaction 7482
2024-11-07 19:00:00,withdrawal,111.21,entertainment,Transaction 7483
2024-11-07 20:00:00,withdrawal,46.53,transport,Transaction 7484
2024-11-07 21:00:00,withdrawal,438.85,transport,Transaction 7485
2024-11-07 22:00:00,purchase,454.5,utilities,Transaction 7486
2024-11-07 23:00:00,purchase,216.32,transport,Transaction 7487
2024-11-08 00:00:00,refund,99.26,utilities,Transaction 7488
2024-11-08 01:00:00,withdrawal,422.89,entertainment,Transaction 7489
2024-11-08 02:00:00,refund,416.74,groceries,Transaction 7490
2024-11-08 03:00:00,purchase,302.36,entertainment,Transaction 7491
2024-11-08 04:00:00,refund,474.12,transport,Transaction 7492
2024-11-08 05:00:00,purchase,251.93,utilities,Transaction 7493
2024-11-08 06:00:00,withdrawal,141.53,entertainment,Transaction 7494
2024-11-08 07:00:00,purchase,391.2,groceries,Transaction 7495
2024-11-08 08:00:00,purchase,175.14,utilities,Transaction 7496
2024-11-08 09:00:00,withdrawal,98.45,groceries,Transaction 7497
2024-11-08 10:00:00,withdrawal,114.93,groceries,Transaction 7498
2024-11-08 11:00:00,refund,42.35,entertainment,Transaction 7499
2024-11-08 12:00:00,refund,104.32,entertainment,Transaction 7500
2024-11-08 13:00:00,withdrawal,298.93,healthcare,Transaction 7501
2024-11-08 14:00:00,purchase,458.84,transport,Transaction 7502
2024-11-08 15:00:00,withdrawal,60.0,groceries,Transaction 7503
2024-11-08 16:00:00,withdrawal,215.47,utilities,Transaction 7504
2024-11-08 17:00:00,withdrawal,389.82,entertainment,Transaction 7505
2024-11-08 18:00:00,purchase,484.4,entertainment,Transaction 7506
2024-11-08 19:00:00,purchase,411.38,groceries,Transaction 7507
2024-11-08 20:00:00,purchase,473.51,groceries,Transaction 7508
2024-11-08 21:00:00,withdrawal,233.2,healthcare,Transaction 7509
2024-11-08 22:00:00,withdrawal,418.09,utilities,Transaction 7510
2024-11-08 23:00:00,refund,466.83,transport,Transaction 7511
2024-11-09 00:00:00,purchase,78.31,healthcare,Transaction 7512
2024-11-09 01:00:00,withdrawal,458.5,entertainment,Transaction 7513
2024-11-09 02:00:00,withdrawal,254.71,transport,Transaction 7514
2024-11-09 03:00:00,purchase,491.84,utilities,Transaction 7515
2024-11-09 04:00:00,refund,48.98,groceries,Transaction 7516
2024-11-09 05:00:00,refund,58.28,healthcare,Transaction 7517
2024-11-09 06:00:00,purchase,260.42,transport,Transaction 7518
2024-11-09 07:00:00,withdrawal,16.39,groceries,Transaction 7519
2024-11-09 08:00:00,withdrawal,123.5,groceries,Transaction 7520
2024-11-09 09:00:00,refund,32.51,groceries,Transaction 7521
2024-11-09 10:00:00,purchase,267.26,groceries,Transaction 7522
2024-11-09 11:00:00,purchase,120.28,transport,Transaction 7523
2024-11-09 12:00:00,withdrawal,414.88,transport,Transaction 7524
2024-11-09 13:00:00,purchase,198.86,transport,Transaction 7525
2024-11-09 14:00:00,withdrawal,144.14,transport,Transaction 7526
2024-11-09 15:00:00,purchase,39.34,transport,Transaction 7527
2024-11-09 16:00:00,refund,87.95,healthcare,Transaction 7528
2024-11-09 17:00:00,withdrawal,94.05,groceries,Transaction 7529
2024-11-09 18:00:00,withdrawal,386.42,transport,Transaction 7530
2024-11-09 19:00:00,withdrawal,19.88,utilities,Transaction 7531
2024-11-09 20:00:00,withdrawal,174.93,healthcare,Transaction 7532
2024-11-09 21:00:00,refund,252.1,healthcare,Transaction 7533
2024-11-09 22:00:00,refund,153.11,healthcare,Transaction 7534
2024-11-09 23:00:00,refund,481.08,groceries,Transaction 7535
2024-11-10 00:00:00,withdrawal,84.9,healthcare,Transaction 7536
2024-11-10 01:00:00,withdrawal,353.36,healthcare,Transaction 7537
2024-11-10 02:00:00,purchase,369.68,healthcare,Transaction 7538
2024-11-10 03:00:00,refund,107.72,transport,Transaction 7539
2024-11-10 04:00:00,withdrawal,375.62,entertainment,Transaction 7540
2024-11-10 05:00:00,withdrawal,22.38,groceries,Transaction 7541
2024-11-10 06:00:00,refund,146.56,healthcare,Transaction 7542
2024-11-10 07:00:00,purchase,338.86,transport,Transaction 7543
2024-11-10 08:00:00,purchase,479.21,healthcare,Transaction 7544
2024-11-10 09:00:00,withdrawal,110.28,transport,Transaction 7545
2024-11-10 10:00:00,purchase,492.84,groceries,Transaction 7546
2024-11-10 11:00:00,purchase,169.05,entertainment,Transaction 7547
2024-11-10 12:00:00,withdrawal,471.86,groceries,Transaction 7548
2024-11-10 13:00:00,purchase,211.24,groceries,Transaction 7549
2024-11-10 14:00:00,withdrawal,496.34,healthcare,Transaction 7550
2024-11-10 15:00:00,purchase,15.94,transport,Transaction 7551
2024-11-10 16:00:00,withdrawal,36.35,utilities,Transaction 7552
2024-11-10 17:00:00,refund,298.34,transport,Transaction 7553
2024-11-10 18:00:00,withdrawal,79.48,transport,Transaction 7554
2024-11-10 19:00:00,purchase,183.55,utilities,Transaction 7555
2024-11-10 20:00:00,purchase,116.2,healthcare,Transaction 7556
2024-11-10 21:00:00,refund,44.48,entertainment,Transaction 7557
2024-11-10 22:00:00,refund,186.89,healthcare,Transaction 7558
2024-11-10 23:00:00,withdrawal,277.4,entertainment,Transaction 7559
2024-11-11 00:00:00,withdrawal,49.95,groceries,Transaction 7560
2024-11-11 01:00:00,refund,177.54,entertainment,Transaction 7561
2024-11-11 02:00:00,refund,467.46,transport,Transaction 7562
2024-11-11 03:00:00,refund,61.67,utilities,Transaction 7563
2024-11-11 04:00:00,withdrawal,264.12,groceries,Transaction 7564
2024-11-11 05:00:00,refund,187.11,entertainment,Transaction 7565
2024-11-11 06:00:00,refund,284.41,entertainment,Transaction 7566
2024-11-11 07:00:00,withdrawal,318.53,groceries,Transaction 7567
2024-11-11 08:00:00,purchase,365.04,healthcare,Transaction 7568
2024-11-11 09:00:00,refund,101.69,entertainment,Transaction 7569
2024-11-11 10:00:00,refund,79.64,groceries,Transaction 7570
2024-11-11 11:00:00,purchase,453.32,transport,Transaction 7571
2024-11-11 12:00:00,refund,388.02,groceries,Transaction 7572
2024-11-11 13:00:00,withdrawal,39.63,utilities,Transaction 7573
2024-11-11 14:00:00,purchase,471.7,entertainment,Transaction 7574
2024-11-11 15:00:00,purchase,319.16,entertainment,Transaction 7575
2024-11-11 16:00:00,refund,387.11,healthcare,Transaction 7576
2024-11-11 17:00:00,withdrawal,487.49,groceries,Transaction 7577
2024-11-11 18:00:00,refund,298.02,entertainment,Transaction 7578
2024-11-11 19:00:00,withdrawal,414.24,transport,Transaction 7579
2024-11-11 20:00:00,purchase,450.87,utilities,Transaction 7580
2024-11-11 21:00:00,purchase,168.52,transport,Transaction 7581
2024-11-11 22:00:00,withdrawal,232.22,utilities,Transaction 7582
2024-11-11 23:00:00,purchase,464.64,groceries,Transaction 7583
2024-11-12 00:00:00,refund,178.5,utilities,Transaction 7584
2024-11-12 01:00:00,refund,294.63,entertainment,Transaction 7585
2024-11-12 02:00:00,purchase,234.9,groceries,Transaction 7586
2024-11-12 03:00:00,refund,417.08,entertainment,Transaction 7587
2024-11-12 04:00:00,purchase,473.65,healthcare,Transaction 7588
2024-11-12 05:00:00,purchase,287.12,groceries,Transaction 7589
2024-11-12 06:00:00,withdrawal,19.85,groceries,Transaction 7590
2024-11-12 07:00:00,withdrawal,372.7,entertainment,Transaction 7591
2024-11-12 08:00:00,purchase,112.86,groceries,Transaction 7592
2024-11-12 09:00:00,refund,272.49,entertainment,Transaction 7593
2024-11-12 10:00:00,refund,95.04,transport,Transaction 7594
2024-11-12 11:00:00,purchase,307.08,groceries,Transaction 7595
2024-11-12 12:00:00,refund,108.16,healthcare,Transaction 7596
2024-11-12 13:00:00,withdrawal,185.8,entertainment,Transaction 7597
2024-11-12 14:00:00,withdrawal,356.47,groceries,Transaction 7598
2024-11-12 15:00:00,withdrawal,371.28,groceries,Transaction 7599
2024-11-12 16:00:00,purchase,224.77,utilities,Transaction 7600
2024-11-12 17:00:00,purchase,292.84,entertainment,Transaction 7601
2024-11-12 18:00:00,refund,347.8,groceries,Transaction 7602
2024-11-12 19:00:00,refund,380.05,groceries,Transaction 7603
2024-11-12 20:00:00,withdrawal,162.53,groceries,Transaction 7604
2024-11-12 21:00:00,purchase,449.76,healthcare,Transaction 7605
2024-11-12 22:00:00,purchase,464.64,transport,Transaction 7606
2024-11-12 23:00:00,refund,403.33,entertainment,Transaction 7607
2024-11-13 00:00:00,withdrawal,157.96,healthcare,Transaction 7608
2024-11-13 01:00:00,withdrawal,394.45,entertainment,Transaction 7609
2024-11-13 02:00:00,refund,20.73,utilities,Transaction 7610
2024-11-13 03:00:00,withdrawal,380.65,transport,Transaction 7611
2024-11-13 04:00:00,withdrawal,57.86,healthcare,Transaction 7612
2024-11-13 05:00:00,purchase,268.04,entertainment,Transaction 7613
2024-11-13 06:00:00,refund,446.99,groceries,Transaction 7614
2024-11-13 07:00:00,refund,107.13,entertainment,Transaction 7615
2024-11-13 08:00:00,withdrawal,12.41,utilities,Transaction 7616
2024-11-13 09:00:00,purchase,192.97,utilities,Transaction 7617
2024-11-13 10:00:00,withdrawal,477.44,utilities,Transaction 7618
2024-11-13 11:00:00,withdrawal,258.32,healthcare,Transaction 7619
2024-11-13 12:00:00,purchase,103.99,utilities,Transaction 7620
2024-11-13 13:00:00,withdrawal,144.87,healthcare,Transaction 7621
2024-11-13 14:00:00,purchase,163.3,utilities,Transaction 7622
2024-11-13 15:00:00,withdrawal,437.54,healthcare,Transaction 7623
2024-11-13 16:00:00,refund,359.6,transport,Transaction 7624
2024-11-13 17:00:00,refund,196.15,transport,Transaction 7625
2024-11-13 18:00:00,purchase,311.71,transport,Transaction 7626
2024-11-13 19:00:00,purchase,146.09,groceries,Transaction 7627
2024-11-13 20:00:00,purchase,31.15,healthcare,Transaction 7628
2024-11-13 21:00:00,withdrawal,203.52,entertainment,Transaction 7629
2024-11-13 22:00:00,refund,461.77,healthcare,Transaction 7630
2024-11-13 23:00:00,withdrawal,18.92,transport,Transaction 7631
2024-11-14 00:00:00,withdrawal,372.03,utilities,Transaction 7632
2024-11-14 01:00:00,refund,1.2,groceries,Transaction 7633
2024-11-14 02:00:00,withdrawal,464.62,utilities,Transaction 7634
2024-11-14 03:00:00,refund,431.49,healthcare,Transaction 7635
2024-11-14 04:00:00,withdrawal,232.12,groceries,Transaction 7636
2024-11-14 05:00:00,purchase,391.86,transport,Transaction 7637
2024-11-14 06:00:00,refund,86.5,transport,Transaction 7638
2024-11-14 07:00:00,refund,409.28,healthcare,Transaction 7639
2024-11-14 08:00:00,purchase,364.24,healthcare,Transaction 7640
2024-11-14 09:00:00,withdrawal,181.53,entertainment,Transaction 7641
2024-11-14 10:00:00,withdrawal,171.45,transport,Transaction 7642
2024-11-14 11:00:00,refund,446.72,groceries,Transaction 7643
2024-11-14 12:00:00,purchase,480.26,healthcare,Transaction 7644
2024-11-14 13:00:00,refund,11.19,groceries,Transaction 7645
2024-11-14 14:00:00,withdrawal,257.23,groceries,Transaction 7646
2024-11-14 15:00:00,withdrawal,118.2,utilities,Transaction 7647
2024-11-14 16:00:00,purchase,245.89,groceries,Transaction 7648
2024-11-14 17:00:00,withdrawal,465.52,utilities,Transaction 7649
2024-11-14 18:00:00,refund,474.27,utilities,Transaction 7650
2024-11-14 19:00:00,refund,258.96,groceries,Transaction 7651
2024-11-14 20:00:00,refund,391.2,groceries,Transaction 7652
2024-11-14 21:00:00,purchase,228.68,entertainment,Transaction 7653
2024-11-14 22:00:00,purchase,17.04,groceries,Transaction 7654
2024-11-14 23:00:00,purchase,373.53,groceries,Transaction 7655
2024-11-15 00:00:00,withdrawal,23.24,healthcare,Transaction 7656
2024-11-15 01:00:00,purchase,199.18,healthcare,Transaction 7657
2024-11-15 02:00:00,withdrawal,380.05,transport,Transaction 7658
2024-11-15 03:00:00,refund,42.29,entertainment,Transaction 7659
2024-11-15 04:00:00,withdrawal,352.33,groceries,Transaction 7660
2024-11-15 05:00:00,refund,240.48,utilities,Transaction 7661
2024-11-15 06:00:00,refund,297.77,transport,Transaction 7662
2024-11-15 07:00:00,refund,104.21,groceries,Transaction 7663
2024-11-15 08:00:00,refund,338.49,healthcare,Transaction 7664
2024-11-15 09:00:00,purchase,52.09,utilities,Transaction 7665
2024-11-15 10:00:00,purchase,268.1,utilities,Transaction 7666
2024-11-15 11:00:00,withdrawal,147.97,healthcare,Transaction 7667
2024-11-15 12:00:00,withdrawal,339.94,healthcare,Transaction 7668
2024-11-15 13:00:00,refund,187.13,groceries,Transaction 7669
2024-11-15 14:00:00,withdrawal,302.72,utilities,Transaction 7670
2024-11-15 15:00:00,purchase,51.92,groceries,Transaction 7671
2024-11-15 16:00:00,refund,44.85,entertainment,Transaction 7672
2024-11-15 17:00:00,purchase,487.17,transport,Transaction 7673
2024-11-15 18:00:00,refund,61.79,utilities,Transaction 7674
2024-11-15 19:00:00,withdrawal,272.98,groceries,Transaction 7675
2024-11-15 20:00:00,refund,371.23,groceries,Transaction 7676
2024-11-15 21:00:00,withdrawal,177.88,transport,Transaction 7677
2024-11-15 22:00:00,purchase,38.18,utilities,Transaction 7678
2024-11-15 23:00:00,refund,197.41,groceries,Transaction 7679
2024-11-16 00:00:00,purchase,434.64,utilities,Transaction 7680
2024-11-16 01:00:00,withdrawal,354.12,groceries,Transaction 7681
2024-11-16 02:00:00,purchase,208.75,transport,Transaction 7682
2024-11-16 03:00:00,refund,157.51,groceries,Transaction 7683
2024-11-16 04:00:00,withdrawal,269.89,utilities,Transaction 7684
2024-11-16 05:00:00,purchase,199.78,groceries,Transaction 7685
2024-11-16 06:00:00,withdrawal,417.0,utilities,Transaction 7686
2024-11-16 07:00:00,refund,497.99,utilities,Transaction 7687
